Date,Close,High,Low,Open,Volume
2016-08-11,107.62098693847656,107.98224189301634,106.15243228332821,107.04770275497117,4183300
2016-08-12,107.25189208984375,107.895852665369,106.51368432091135,106.80425087472398,4090000
2016-08-15,107.63670349121094,108.35135252155628,107.53460734884295,107.67597216005365,6327400
2016-08-16,106.98487854003906,108.8853646171989,106.5372492821571,108.1000391977222,7286100
2016-08-17,106.92205047607422,107.17336036080947,105.82259968814462,106.41159374948866,5222200
2016-08-18,105.86185455322266,106.92203653554614,105.57913696131372,106.82780133261427,4430800
2016-08-19,106.38017272949219,106.61576073813715,105.48490234730122,105.56342768914509,3959000
2016-08-22,106.28594207763672,106.68646572086865,106.03464416828366,106.490134361046,2752500
2016-08-23,106.97701263427734,107.23617141957844,106.74926158820378,106.74926158820378,2961100
2016-08-24,106.06603240966797,107.00057142787742,105.86970108594709,106.62361864160498,4113000
2016-08-25,106.35660552978516,106.92990165844392,105.52416258288355,105.8068801858986,3168900
2016-08-26,105.51632690429688,106.94561297802967,105.17078179239448,106.35661889631838,4193400
2016-08-29,106.20741271972656,106.25453032700929,105.68909507338688,105.90898522944951,3227700
2016-08-30,105.8521957397461,106.60207835227834,105.48119902872892,106.40474018874008,3440600
2016-08-31,105.86797332763672,106.31000888352041,105.45751862263931,105.68642559101995,4650600
2016-09-01,105.95480346679688,106.6099676155389,105.50487871679671,106.15214163046981,3851800
2016-09-02,106.68102264404297,107.25725884145278,106.20741820613586,106.38107678007204,3402600
2016-09-06,105.8521957397461,107.13094318521298,105.67853719226719,106.53103950410032,4220400
2016-09-07,104.81814575195312,105.670648162251,104.32086171270464,105.22072336059122,4676000
2016-09-08,103.61042785644531,104.93654661454102,103.49991896365117,103.83934687731131,5019600
2016-09-09,100.8319320678711,103.31839476696902,100.82404287536141,103.12105655310862,6315000
2016-09-12,101.50287628173828,101.70811572356025,99.45845536765508,99.85313177784418,7882600
2016-09-13,99.2374267578125,101.03715002914123,99.00851374210372,100.83191663190517,6376300
2016-09-14,99.66366577148438,100.20831499661425,99.11901052407181,99.15058535226933,4313900
2016-09-15,100.21620178222656,100.75296177188386,99.22951106758316,99.434744422468,5100700
2016-09-16,99.5452651977539,100.26357299227521,99.22162771397629,100.26357299227521,6941200
2016-09-19,99.68733978271484,100.53984202927288,99.59261530344762,99.99518681248041,4525400
2016-09-20,100.11357879638672,100.5082550455038,99.71890254726964,100.13725840776868,3627100
2016-09-21,101.12397003173828,101.50285593709906,99.89258180589142,100.65824882947383,5367400
2016-09-22,101.62913513183594,102.33954756930109,101.60545552022465,101.68439558863784,4099700
2016-09-23,100.8713607788086,101.98434471725213,100.8713607788086,101.53442003722164,4464700
2016-09-26,99.0242919921875,100.429344831168,98.94535792809002,100.32672512778653,5338500
2016-09-27,100.10570526123047,100.23989376963875,98.95325108693945,99.30056818849779,4433600
2016-09-28,101.25025939941406,101.4554867353674,100.29513747243686,100.41354156458367,5751100
2016-09-29,100.98189544677734,103.19998072326784,100.96611104191061,101.43182626402213,5987500
2016-09-30,101.57389831542969,102.01594593903734,100.74508160472693,100.93453058627307,6044600
2016-10-03,101.43181610107422,101.6844147319003,101.01346015776343,101.19500789581616,3652700
2016-10-04,101.19500732421875,102.55269484582603,100.99766916171265,101.45549514407469,4848600
2016-10-05,100.70563507080078,101.85019426054606,100.6582698060479,101.28976049857475,4115400
2016-10-06,102.76581573486328,102.97104307245093,99.79784830688465,100.1451653740058,7472400
2016-10-07,101.28184509277344,102.93949061469016,100.94242318390175,102.48166459392681,5511900
2016-10-10,100.44511413574219,101.77912190090316,100.44511413574219,101.3923348070878,4349700
2016-10-11,99.34004974365234,100.31095634789652,99.03220263012507,100.12940255213951,5113900
2016-10-12,100.00310516357422,100.37410193202658,99.22953679294125,99.34004569984828,3545900
2016-10-13,99.68733978271484,99.97940241041039,98.80326270973441,99.65576495629244,3655700
2016-10-14,99.78997039794922,100.68983202581185,99.78997039794922,100.16886235707824,4462100
2016-10-17,98.77957916259766,100.08990730668664,98.57434581016449,99.60050655004821,3753000
2016-10-18,99.2531967163086,99.65576823860067,98.78748156137432,99.57683418108601,3563300
2016-10-19,99.37162017822266,99.52948832401566,98.28231551876995,99.26900648568557,4094800
2016-10-20,99.65579223632812,100.31095651380423,99.11903208477773,99.41898398447671,3543200
2016-10-21,99.9320297241211,100.08990384448641,98.86640500635332,98.91376423132195,3234100
2016-10-24,100.8635025024414,101.14766999978026,100.42936206426776,100.42936206426776,3824800
2016-10-25,97.35874938964844,99.67155281021712,97.31928537196546,99.67155281021712,8731900
2016-10-26,96.86148834228516,97.68241603609087,96.61679088379039,96.9562128531304,5456100
2016-10-27,96.50627136230469,97.45349227754693,96.1826338358553,96.8614776999496,4261600
2016-10-28,97.54822540283203,97.95079101514729,96.46680984411742,96.85359104943932,4497700
2016-10-31,96.30889892578125,97.48503244884427,96.0010519366727,97.3666283709683,5671500
2016-11-01,94.6355209350586,96.49839430485326,94.09086549405956,96.05635859754092,7492600
2016-11-02,94.9512710571289,95.74062404020692,94.5802741915166,94.66710350143799,4846000
2016-11-03,94.8644027709961,95.45641726506814,94.78546870957639,94.99069606481105,5113500
2016-11-04,95.44062805175781,96.22208545831046,94.76967350779744,95.1485654147129,4607600
2016-11-07,97.682373046875,97.86392677385699,96.54570350610848,96.69568241003788,5510400
2016-11-08,98.07708740234375,99.00062875185064,97.56400686741189,97.84027914859549,6105900
2016-11-09,99.47421264648438,99.66366160775476,94.9749052062556,95.47219517945484,8052500
2016-11-10,101.85016632080078,102.6947793950252,99.8610003930913,100.02676371854355,8737000
2016-11-11,102.49745178222656,102.71846957222331,101.60547938680425,101.87385641114798,5496100
2016-11-14,100.77664947509766,103.12102776484541,100.2004254239688,103.01051887771706,11438500
2016-11-15,98.1954574584961,100.77663762180063,97.02721304618416,100.30302730091599,13445400
2016-11-16,98.92958068847656,99.22163734901572,97.31140515701938,97.5639977937934,9793400
2016-11-17,101.77123260498047,101.93700196307957,99.22162688734811,99.35582141639418,6801200
2016-11-18,101.29764556884766,102.11067798365988,100.81613988239468,101.77125001883184,4428900
2016-11-21,101.2108154296875,101.7475695440754,100.57144159860933,101.2581746698314,4072100
2016-11-22,103.38941192626953,103.6420105683698,101.33710215975267,101.33710215975267,5535800
2016-11-23,103.57096099853516,104.18665506922926,103.29468276790051,103.68935907191289,3582700
2016-11-25,103.85513305664062,104.30505780013141,103.46045673500481,104.08404002358058,2545800
2016-11-28,103.12100982666016,103.9182515133633,102.75001318914403,103.60251533208131,4859000
2016-11-29,102.85916137695312,103.77967525115048,102.5655539945962,103.43845716987293,4127100
2016-11-30,102.6845474243164,103.41461826594853,102.2163595588149,102.63693674084381,6973800
2016-12-01,102.74014282226562,103.43846541817203,102.36717617295385,102.63697822736476,5398700
2016-12-02,103.05755615234375,103.65271415665808,102.29576068759293,102.39891317454673,3738300
2016-12-05,102.90677642822266,103.52575186592851,102.8115550263541,103.41465619424184,4065400
2016-12-06,102.16082763671875,103.27178405312804,102.11320484014395,103.26385297462397,4292600
2016-12-07,105.11283874511719,105.58895785816028,102.16878531244286,102.16878531244286,6987300
2016-12-08,105.1683578491211,105.64448896801797,104.41449366796549,104.91443013195547,4975400
2016-12-09,105.850830078125,105.85876115878807,104.03361970763525,105.15250750713221,5174600
2016-12-12,106.79512023925781,106.8586051928215,105.64448421364328,105.64448421364328,6276500
2016-12-13,108.35047149658203,108.62821668632382,106.77132699116025,106.77132699116025,6886300
2016-12-14,107.90609741210938,108.62029419569595,107.72358570332887,107.96165129785773,7036300
2016-12-15,107.79498291015625,108.96943640897148,107.73944114263386,108.32665578352447,5839800
2016-12-16,107.21570587158203,108.40602160010592,107.16809517980391,108.00924969059795,9429300
2016-12-19,107.47759246826172,108.318747101799,106.9617816455224,107.17604189830702,3463600
2016-12-20,108.80279541015625,108.90595998315605,107.46963547449293,107.64421608640738,4301500
