Date,Close,High,Low,Open,Volume
2016-08-11,120.93460083007812,121.29918745859425,119.92560927632668,120.60392412183668,1857500
2016-08-12,121.14655303955078,121.36699982871646,119.97646045124492,120.53607107502403,1787900
2016-08-15,120.07820892333984,121.341570009866,119.96799199233067,121.21439165186385,2369600
2016-08-16,119.6203384399414,120.07819340736518,118.98442085654506,119.67968402008135,1688500
2016-08-17,120.15453338623047,120.32410884919146,119.26424603346209,119.7984080949003,1849100
2016-08-18,120.5445327758789,121.11261758474436,119.78143686851362,120.12058773005906,1572700
2016-08-19,120.43438720703125,120.61244994351004,119.73912357296649,120.10371035738646,1950200
2016-08-22,120.47673797607422,121.24832130764464,120.1545484374227,120.49369940582855,1587900
2016-08-23,120.40885925292969,121.138045200784,120.18841250135519,121.01934111335541,2295500
2016-08-24,118.59441375732422,120.46825703880313,118.28917272760121,120.40042426133364,2529800
2016-08-25,116.41533660888672,118.49266518194466,116.18640261350633,118.49266518194466,3891000
2016-08-26,115.8387222290039,117.26318408986317,115.30456035173398,116.72900927481919,3082400
2016-08-29,116.38990783691406,117.04277406804512,115.72006723902695,116.33054930438604,2315900
2016-08-30,116.0507583618164,116.746034720644,115.51659619160957,116.38992229457907,2026600
2016-08-31,115.35546875,116.00834785177733,114.93152363363673,115.77941386636326,2837300
2016-09-01,115.0926284790039,116.14400412057702,114.76195179531904,116.00835151177246,2765400
2016-09-02,115.83029174804688,115.97443154321263,115.10957983443917,115.73702329967152,2390500
2016-09-06,115.28766632080078,116.03381406206384,114.99938667086973,115.83878994200906,2242400
2016-09-07,114.98522186279297,115.81147418541678,114.31228828167725,114.99373523814799,2816300
2016-09-08,115.36853790283203,115.52185665256467,114.49117928597443,114.54228553588531,2826700
2016-09-09,113.8182601928711,115.12152172198626,113.8182601928711,114.74673817564103,3322300
2016-09-12,115.44519805908203,115.60704318324214,112.77052931630674,113.04311331437015,3457400
2016-09-13,114.09938049316406,115.12154481946133,113.60533158599006,114.34641144551337,3331500
2016-09-14,113.87791442871094,114.72972019091534,113.27312661863506,114.031233227096,4592400
2016-09-15,115.51338195800781,115.92224509172864,113.18795582571947,113.31572149328076,3302900
2016-09-16,117.94952392578125,118.01766993432393,115.44521335130676,115.51335935984945,7421900
2016-09-19,117.27662658691406,118.73322035152569,117.14034752508539,118.1284324615925,3239500
2016-09-20,117.09770965576172,118.00062145651708,116.74846626187825,117.65990443652225,2425700
2016-09-21,119.17613983154297,119.21873271648553,117.54067443043311,117.71954635065877,3506600
2016-09-22,120.138671875,120.4538488266864,119.53389709822702,119.67018913152255,3018300
2016-09-23,119.68718719482422,120.76898382879152,119.55942156769133,120.12161632211722,2802000
2016-09-26,119.01432800292969,119.39763807972976,118.3158408872932,119.21023973151155,2636500
2016-09-27,119.92569732666016,119.96829020354403,118.1369134752283,119.24426328660299,3048600
2016-09-28,119.6020278930664,120.70937777699329,118.96317369051499,120.21532896731755,1990400
2016-09-29,117.82177734375,119.4913093318056,117.41290122634827,119.40612355796584,2201000
2016-09-30,119.2528305053711,119.66169371351052,117.90697557282152,118.55434340216952,4164100
2016-10-03,117.9665756225586,119.01429299025935,117.57473928314148,118.6991290416679,2724400
2016-10-04,117.68546295166016,118.7076270559681,116.83365736514992,118.13691887270885,2452600
2016-10-05,117.20842742919922,118.3413171655553,116.35662203508446,117.72802923950998,4625600
2016-10-06,116.24588012695312,117.11472524547641,115.5559198554123,116.96139351984594,4025300
