Date,Close,High,Low,Open,Volume,SPY_Close,SPY_5d_return,SPY_20d_return,SPY_daily_return,future_5d_return,future_20d_return,daily_return,rel_5d_return,rel_20d_return,rel_daily_return,5d_MA,20d_MA,MA_ratio,change,gain,loss,RSI,20d_volatility,10d_volatility,return_10d,return_20d,volume_ratio,close_MA20_ratio,SPY_volatility_20d,return_class_5d,return_class_20d,rel_class_5d,rel_class_20d,SPY_20d_MA,SPY_MA_ratio,stock_5d_return,SPY_5d_return_past,SPY_20d_return_past,rel_5d_performance,rel_20d_performance,outperform_20d,outperform_20d_past,outperform_5d,outperform_5d_past
2021-01-11,148.1300048828125,150.5,144.02000427246094,147.99000549316406,2801900,351.62957763671875,-0.01057957865330903,3.0526120103126155,-0.6740634282013918,17.255111534502806,34.93552845079569,-1.09501191351037,17.265691113156116,31.882916440483072,-0.4209484853089782,148.04800415039062,147.4535011291504,1.0040317999687205,-1.6399993896484375,0.0,1.6399993896484375,42.12875899842645,4.828551890539313,3.908746792265027,-0.04333500138062285,0.0236334600944883,0.2952438957568503,1.0045879124502413,0.6844498881128621,5.0,5.0,5.0,5.0,344.4057815551758,1.0209746655498164,6.453475659516372,2.6844728452271704,3.7014443341526704,3.769002814289202,-1.3380983247038403,True,False,True,True
2021-01-12,160.8000030517578,163.8800048828125,143.61000061035156,148.0800018310547,8123600,351.7037048339844,1.3517747689361226,2.9859881799211374,0.021081047209916024,0.6405464923811862,31.629353013122063,8.55329626092209,-0.7112282765549364,28.643364833200927,8.532215213712174,150.54800415039062,148.53100128173827,1.0135796759682947,12.669998168945312,12.669998168945312,-0.0,48.297545394888964,5.071873513236252,4.600408713339198,0.07919465135407933,0.15475765207725534,0.9504332382541305,1.0826022962488977,0.6819382336315971,3.0,5.0,2.0,5.0,345.0569091796875,1.0192628968656168,8.428860244620084,2.003592412846733,3.845077412815967,6.425267831773351,11.630687794909566,True,True,False,True
2021-01-13,169.99000549316406,178.6199951171875,159.35000610351562,160.80999755859375,12529700,352.6509094238281,1.1716850566367232,2.8752564218502354,0.2693189115795244,6.123882620698525,27.560438455665913,5.71517553917471,4.952197564061802,24.68518203381568,5.445856627595186,155.99200439453125,150.53050155639647,1.0362817022574566,9.19000244140625,9.19000244140625,-0.0,54.58097651705368,4.860439036970553,4.847504126246262,0.13326670328776036,0.3076154268704927,1.5049895260791022,1.1292728299950363,0.6652339774493302,5.0,5.0,5.0,5.0,345.83121185302736,1.0197197284023602,19.065630318786518,1.6704939379542205,4.59302124559815,17.395136380832298,26.16852144145112,True,True,True,True
2021-01-14,180.5,187.4199981689453,174.97500610351562,175.5399932861328,9926500,351.4159240722656,1.167882755284169,3.746770463414564,-0.3502005293507557,0.7590000649238227,17.828250789906512,6.182713199134866,-0.4088826903603464,14.081480326491949,6.532913728485621,161.83800354003907,153.31550140380858,1.0555880002882656,10.509994506835938,10.509994506835938,-0.0,64.13576658100901,4.7912791269276775,4.985388386317897,0.21606150311056038,0.44631406719711353,1.199425571030607,1.1773108286329885,0.621145392757673,3.0,5.0,2.0,5.0,346.315852355957,1.0147266481785724,19.32306134856139,-0.16881281985637875,2.8364514020570386,19.491874168417766,41.79495531765431,True,True,False,True
2021-01-15,169.27000427246094,185.9949951171875,164.86000061035156,184.5800018310547,8575700,348.8531188964844,2.3130166607778224,4.4184001723700685,-0.7292797509239313,4.87977450129939,23.979438360830933,-6.221604281185076,2.5667578405215674,19.561038188460863,-5.492324530261145,165.73800354003907,154.87950134277344,1.0701093566490378,-11.229995727539062,0.0,11.229995727539062,58.235365731104295,4.6746323727691745,5.577084389201889,0.1530654002287779,0.22668307510754082,1.1159954973420003,1.0929141868673697,0.6509044313287478,4.0,5.0,4.0,5.0,346.64553985595705,1.0063684045709766,13.019963573297154,-1.4583386492456496,1.926536013100133,14.478302222542805,20.74177149765395,True,True,True,True
2021-01-19,173.69000244140625,178.60000610351562,166.60000610351562,173.0,4685400,351.5923767089844,1.357436724778337,3.6286760005378014,0.785218094413203,10.967817827156919,16.276126360236383,2.6112117075573416,9.610381102378582,12.647450359698581,1.8259936131441385,170.85000305175782,156.21150131225585,1.0937095003666897,4.4199981689453125,4.4199981689453125,-0.0,64.32300832001428,4.513431772658058,5.042765208465957,0.24822141616920712,0.18116286186183794,0.6538480592418103,1.1118899759769423,0.6612225379313453,5.0,5.0,5.0,5.0,347.01649169921876,1.013186361799,17.25511153450281,-0.010579578653313604,2.155610561992538,17.265691113156123,15.960675624191257,True,True,True,True
2021-01-20,161.8300018310547,176.30999755859375,161.0,176.00999450683594,8517400,356.45794677734375,-2.4694672637459596,1.779140705115418,1.383866770349985,24.35889372979092,22.3753266053103,-6.828257495334249,26.82836099353688,20.596185900194882,-8.212124265684235,171.05600280761718,156.4380012512207,1.0934427788611394,-11.860000610351562,0.0,11.860000610351562,56.094797248355384,4.595613254983024,5.552070460300458,0.09123397505645903,0.028798465933953743,1.253656694943881,1.0344673323406572,0.7076957976673393,5.0,5.0,5.0,5.0,347.6994384765625,1.0251898833635065,0.6405464923811888,1.3517747689361315,3.9845317808375746,-0.7112282765549427,-1.1046851874422003,True,False,True,False
2021-01-21,180.3999938964844,183.47000122070312,155.3300018310547,164.99000549316406,17618400,356.7828674316406,-1.7202544747649509,1.5068692225624347,0.0911525909954904,3.8636371710203954,11.45787922786463,11.474999601628992,5.5838916457853465,9.951010005302196,11.383847010633502,173.13800048828125,157.30700073242187,1.1006376046975035,18.569992065429716,18.569992065429716,-0.0,64.01578458681524,5.195482672026777,6.157364993857684,0.26357069761103835,0.1066126191174408,2.596454824657066,1.146802068925995,0.6961780223147646,4.0,5.0,5.0,5.0,348.4599151611328,1.0238849632579954,6.1238826206985175,1.1716850566367176,4.452787202344388,4.9521975640618,6.208474709399692,True,True,True,True
2021-01-22,181.8699951171875,185.3070068359375,175.19000244140625,178.08999633789062,7136800,355.5200500488281,-3.3456967619971736,1.083883756130318,-0.3539456341900876,0.9677295941482497,7.40639004912481,0.8148565800654074,4.313426356145423,6.3225062929944915,1.168802214255495,173.41199951171876,158.24100036621093,1.095872745435116,1.4700012207030966,1.4700012207030966,-0.0,65.39643175580579,5.194103093288652,6.053962155727222,0.20228723461666065,0.11446775167791512,1.0734015464514488,1.1493228347665454,0.7028328686788399,3.0,4.0,5.0,4.0,349.1860290527344,1.0181393883749488,0.7590000649238204,1.1678827552841664,4.258760324920363,-0.40888269036034597,7.188014842871149,True,True,True,False
2021-01-25,177.52999877929688,192.47000122070312,170.02999877929688,186.0500030517578,7472900,356.9221496582031,-2.1228450809597605,0.8090717682894245,0.3943798976126471,1.639161652745267,5.666646554253766,-2.3863179493099773,3.762006733705028,4.857574785964341,-2.7806978469226244,175.06399841308593,159.21700057983398,1.0995308150231482,-4.339996337890625,0.0,4.339996337890625,67.35395620514504,5.166333785901682,6.146452225149098,0.18535082937124758,0.12353651636647855,1.1104209789607105,1.1150191131146228,0.703366316940943,3.0,4.0,4.0,4.0,349.96693267822263,1.0198739261642626,4.879774501299394,2.3130166607778335,4.575999396272401,2.5667578405215608,7.777652240375454,True,True,True,True
